"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"Estimated","054155548015","054155548015","LinkedLineItem","5800000000324992686","2016/03/01 00:00:00","2016/03/31 23:59:59","2016/03/09 20:35:24","","","北京市朝阳区酒仙桥北路甲10号, IT电子产业园德信大厦A303, 北京, 北京, 100086, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier2",,"7019993","CNY 0.015 per 10,000 GET and all other requests","2016/03/01 00:00:00","2016/03/31 23:59:59","23715.0","0.00000135","CNY","0.032015","0.0","0.000000","None","0.032015"
"Estimated","054155548015","054155548015","LinkedLineItem","5800000000330004354","2016/03/01 00:00:00","2016/03/31 23:59:59","2016/03/09 20:35:24","","","北京市朝阳区酒仙桥北路甲10号, IT电子产业园德信大厦A303, 北京, 北京, 100086, CN","","SINNETIDC","Sinnet Services - IDC","Amazon Web Services, Inc.","CNY-Fixed-Usage","CNY-Fixed-Operation","5768108","LineItem for partner: SINNETIDC","2016/03/01 00:00:00","2016/03/31 23:59:59","0.0",,"CNY","0.000000","0.0","0.000000","None","0.000000"
"Estimated","054155548015","054155548015","LinkedLineItem","5800000000330004355","2016/03/01 00:00:00","2016/03/31 23:59:59","2016/03/09 20:35:24","","","北京市朝阳区酒仙桥北路甲10号, IT电子产业园德信大厦A303, 北京, 北京, 100086, CN","","SINNETISP","Sinnet Services - ISP","Amazon Web Services, Inc.","CNY-Fixed-Usage","CNY-Fixed-Operation","5768107","LineItem for partner: SINNETISP","2016/03/01 00:00:00","2016/03/31 23:59:59","0.0",,"CNY","0.000000","0.0","0.000000","None","0.000000"
"Estimated","054155548015","054155548015","LinkedLineItem","5800000000325892630","2016/03/01 00:00:00","2016/03/31 23:59:59","2016/03/09 20:35:24","","","北京市朝阳区酒仙桥北路甲10号, IT电子产业园德信大厦A303, 北京, 北京, 100086, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1",,"7019999","FLD_CHI_CSP_FY16_Jan_BJS_Commins_POC","2016/03/01 00:00:00","2016/03/31 23:59:59","0.0",,"CNY","0.0","-0.144758","0.000000","None","-0.144758"
"Estimated","054155548015","054155548015","LinkedLineItem","5800000000325892631","2016/03/01 00:00:00","2016/03/31 23:59:59","2016/03/09 20:35:24","","","北京市朝阳区酒仙桥北路甲10号, IT电子产业园德信大厦A303, 北京, 北京, 100086, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m3.medium","RunInstances:0010","7497755","FLD_CHI_CSP_FY16_Jan_BJS_Commins_POC","2016/03/01 00:00:00","2016/03/31 23:59:59","0.0",,"CNY","0.0","-216.107792","0.000000","None","-216.107792"
"Estimated","054155548015","054155548015","LinkedLineItem","5800000000325892636","2016/03/01 00:00:00","2016/03/31 23:59:59","2016/03/09 20:35:24","","","北京市朝阳区酒仙桥北路甲10号, IT电子产业园德信大厦A303, 北京, 北京, 100086, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes",,"9296902","FLD_CHI_CSP_FY16_Jan_BJS_Commins_POC","2016/03/01 00:00:00","2016/03/31 23:59:59","0.0",,"CNY","0.0","-0.120223","0.000000","None","-0.120223"
"Estimated","054155548015","","InvoiceTotal","InvoiceTotal:Estimated","2016/03/01 00:00:00","2016/03/31 23:59:59","2016/03/09 20:35:24","","","北京市朝阳区酒仙桥北路甲10号, IT电子产业园德信大厦A303, 北京, 北京, 100086, CN","",,,,,,,"发票 Estimated 的总额",,,,,"CNY","216.39","-216.39","0.000000",,"0.00"
,"054155548015","054155548015","AccountTotal","AccountTotal:054155548015","2016/03/01 00:00:00","2016/03/31 23:59:59",,"","",,,,,,,,,"关联账号 054155548015 () 的总额",,,,,"CNY","216.372773","-216.372773","0.000000",,"0.000000"
,"054155548015",,"StatementTotal","StatementTotal","2016/03/01 00:00:00","2016/03/31 23:59:59",,"",,,,,,,,,,"2016/03/01 00:00:00 - 2016/03/31 23:59:59 期间内的对账单总额是",,,,,"CNY","216.39","-216.39","0.000000",,"0.00"
,,,"EstimatedDisclaimer",,,,,,,,,,,,,,,"此报表反映了大约 2016/03/09 14:35:24 内您的活动的预计月账单",,,,,,,,,,
